school,applicant
香港中文大学经济学硕士,"西南财经大学, 保险财务会计双语, 已毕业，GPA3.6，雅思7.0"
香港理工大学知识及科技管理硕士,"大连理工大学, 软件工程, 大四，GPA73，雅思6.5"
香港理工大学专业会计硕士,"长沙理工大学, 国际会计, 大四，GPA85.54，雅思6"
香港大学金融科技金融学硕士,"中南财经政法大学, 金融数学, 大四，GPA86.55，雅思7.5，GRE322"
香港中文大学金融学,"武汉理工大学, 金融, 2020年毕业，GPA3.62，托福100，GRE323"
香港理工大学专业会计硕士,"广东金融学院, 财政学, 大四，GPA3.48，雅思6.5"
香港大学全球管理硕士,"台北商业大学, 应用英语, 2年工作经验，GPA89.13，托福101，GRE310"
香港中文大学管理学硕士,"台北商业大学, 应用英语, 2年工作经验，GPA89.13，托福101，GRE310"
香港大学会计学硕士,"上海财经大学, 财务管理, 半年工作经验，GPA3.71，雅思7.5，GMAT720"
香港大学金融科技金融学硕士,"哈尔滨工业大学（威海）, 国际经济学, 大四，GPA3.63，托福111"
香港大学会计学硕士,"北京科技大学, 会计, 工作4年，GPA83.6，雅思6.5"
香港中文大学经济学硕士,"中山大学, 会计学, 大四，GPA87，雅思6.5"
香港大学市场营销硕士,"南京大学, 市场营销, 大四，GPA83.8，雅思7.5"
香港大学全球管理硕士,"南京大学, 市场营销, 大四，GPA83.8，雅思7.5"
香港城市大学专业会计与企业管治硕士,"西南大学, 统计学, 已毕业，GPA83.39，雅思6.5"
香港中文大学金融学,"西南财经大学, 金融, 大四，GPA3.8，雅思7，GMAT680"
香港理工大学商业管理硕士,"广东外语外贸大学, 希腊语, 大四，GPA90.25，雅思7"
香港浸会大学商业管理硕士,"广东外语外贸大学, 希腊语, 大四，GPA90.25，雅思7"
香港中文大学经济学硕士,"华南理工大学, 金融, 大四，GPA3.46，雅思6.5"
香港中文大学会计学硕士,"麦克马斯特大学, 会计, 大四，GPA90，GMAT660"
香港理工大学专业会计,"江南大学, 工商管理（中外合作办学）, 大四，GPA89.24"
香港浸会大学会计硕士,"河北金融学院, 会计学（ACCA试点）, 应届毕业生，GPA83.7，雅思5.5"
香港岭南大学会计学硕士,"长沙理工大学, 国际会计, 大四，GPA85.54，雅思6"
香港城市大学市场营销学硕士,"格拉斯哥大学, business and management , 大四，GPA14.13"
香港中文大学市场营销硕士,"苏州大学, 国际经济与贸易, 已毕业，GPA3.5，托福97，GMAT700"
香港城市大学金融工程硕士,"上海财经大学, 信息管理与信息系统, 3年工作经验，GPA3.04，雅思7，GRE322"
香港城市大学专业会计与企业管治硕士,"南京大学, 汉语国际教育, 4年工作经验，GPA84.8，雅思6.0"
香港理工大学科技应用数学（精算及投资科学）硕士,"南昌大学, 数学与应用数学, 4年工作经验，GPA79，雅思6"
香港理工大学科技应用数学（精算及投资科学）硕士,"西南大学, 统计学, 已毕业，GPA83.39，雅思6.5"
香港城市大学金融工程硕士,"苏州大学, 通信工程辅修国际经济贸易, 2年工作经验，GPA3.6，雅思6.5"
香港城市大学营运与供应链管理硕士,"大连理工大学, 英语, 3年工作经验，GPA79，雅思7"
香港大学商业分析硕士,"大连理工大学, 电子商务, 1年工作经验，GPA85，托福93，GRE316"
香港理工大学金融硕士（投资管理）硕士,"成都理工大学, 投资学, 大四，GPA85.1，雅思7"
香港城市大学应用经济学硕士,"山东大学（威海）, 国际经济与贸易, 大四，GPA3.64，雅思7，GMAT700"
香港中文大学金融学硕士,"武汉理工大学, 经济学, 大四，GPA88，雅思7，GMAT700"
香港城市大学专业会计与企业管治硕士,"青岛大学, 金融学, 两年工作经验，GPA83.8，雅思6.5"
香港科技大学经济学硕士,"中山大学, 会计学, 大四，GPA87，雅思6.5"
香港中文大学市场营销硕士,"台北商业大学, 应用英语, 2年工作经验，GPA89.13，托福101，GRE310"
香港科技大学经济学硕士,"中山大学, 金融, 大四，GPA82，托福100，GMAT660"
香港科技大学经济学硕士,"北京大学, 国际经济与贸易, 大四，GPA3.38，雅思6.5"
香港城市大学商务资讯系统（有IT背景）硕士,"东北财经大学, 电子商务, 大四，GPA82.38，雅思6.0"
香港城市大学商务资讯系统（无IT背景）硕士,"北京航空航天大学, 飞行器控制与信息工程, 大四，GPA3.12，托福92"
香港中文大学会计学硕士,"华侨大学, 会计, 大四，GPA92.9，雅思7.5，GMAT710"
香港科技大学全球运营硕士,"香港大学, 日本研究+金融, 大四，GPA3.24"
香港科技大学国际管理硕士,"香港大学, 日本研究+金融, 大四，GPA3.24"
香港城市大学金融数学与统计硕士,"北京航空航天大学, 统计学, 已毕业，GPA3.18，托福98，GRE325"
香港城市大学商务资讯系统（无IT背景）,"东北财经大学, 电子商务, 大四，GPA82.38，雅思6.0"
香港城市大学商务资讯系统（无IT背景）硕士,"南京大学, 汉语国际教育, 4年工作经验，GPA84.8，雅思6.0"
香港城市大学市场营销学硕士,"香港科技大学, 环境管理, 大四，GPA3.08，雅思7"
香港大学会计学硕士,"对外经济贸易大学, 会计, 大四，GPA83.97，雅思7.0，GRE323"
香港浸会大学应用经济学硕士,"广东金融学院, 财政学, 大四，GPA3.48，雅思6.5"
香港浸会大学人力资源管理硕士,"广东财经大学, 国际商务, 大四，GPA3.21，雅思7.0"
香港浸会大学商业管理硕士,"广东财经大学, 国际商务, 大四，GPA3.21，雅思7.0"
香港科技大学金融科技理学硕士,"新南威尔士大学, 金融和计算机双学位, 大四，GPA86.62，雅思7.5，GRE329"
香港城市大学组织管理硕士,"澳门科技大学, 会计学, 大四，GPA87.6，雅思7"
香港浸会大学应用经济学硕士,"河北金融学院, 会计学（ACCA试点）, 已毕业，GPA83.7，雅思5.5"
香港大学经济学硕士,"中山大学, 金融, 大四，GPA83.0，雅思7，GRE318"
香港城市大学金融数学与统计硕士,"上海交通大学, 金融学, 1年工作经验，GPA82.5"
香港城市大学商务资讯系统（无IT背景）硕士,"康涅狄格大学, 经济学, 已毕业，GPA3.3"
香港中文大学会计学硕士,"上海财经大学, 财务管理, 已毕业，GPA3.42，雅思7.0，GMAT710"
香港中文大学金融科技理学硕士,"中南财经政法大学, 金融数学, 大四，GPA86.55，雅思7.5，GRE322"
香港中文大学商业分析硕士,"中国传媒大学, 应用统计学, 大四，GPA90，雅思7.5，GRE324"
香港科技大学经济学硕士,"雪城大学, 经济, 大四，GPA3.17"
香港大学金融学硕士,"对外经济贸易大学, 经济与金融, 工作3年，GPA83.7，雅思7.5，GMAT690"
香港城市大学商务资讯系统（无IT背景）硕士,"西安交通大学, 工商管理, 已毕业，GPA82.8，雅思6.5"
香港中文大学会计学（CUHKSZ）硕士,"麦克马斯特大学, 会计, 大四，GPA90，GMAT660"
香港科技大学金融数学硕士,"北京科技大学, 金融工程, 大四，GPA87.8，雅思7"
香港城市大学环球企业管理硕士,"广东外语外贸大学, 意大利语, 6年工作经验，GPA3.51，雅思6.5"
香港城市大学专业会计与企业管治硕士,"江南大学, 工商管理（中外合作办学）, 大四，GPA89.24"
香港城市大学专业会计与企业管治硕士,"中国石油大学（华东）, 财务管理, 大四，GPA83.44，雅思6.5"
香港城市大学商务资讯系统（无IT背景）硕士,"大连理工大学, 建筑学, 大四，GPA88.9，雅思7.5，GRE318"
香港理工大学专业会计硕士,"中国石油大学（华东）, 财务管理, 大四，GPA83.44，雅思6.5"
香港教育大学个人理财教育文学硕士,"广州商学院, 金融, 大四，GPA83.68，雅思5.5"
香港岭南大学国际与发展经济学硕士,"广州商学院, 金融, 大四，GPA83.68，雅思5.5"
香港科技大学会计学硕士,"西蒙弗雷泽大学, 会计金融, 大四，GPA3.84"
香港科技大学经济学硕士,"上海大学, 金融学, 大四，GPA84.6，雅思6.5，GRE320"
香港科技大学经济学硕士,"西南财经大学, 金融学, 大四，GPA3.8，雅思7.5"
香港大学会计学硕士,"武汉大学, 生物制药/会计学, 大四，GPA3.5，雅思6.5"
香港科技大学金融数学硕士,"中国人民大学, 金融学类, 大四，GPA3.57，托福102，GRE328"
香港中文大学经济学硕士,"南开大学, 金融, 已毕业，GPA82.67，雅思6.5"
香港中文大学金融科技理学硕士,"北京林业大学, 电气工程自动化, 大四，GPA89.03，雅思7.0"
香港中文大学可持续旅游管理硕士,"华中农业大学, 农林经济管理, 毕业1年，GPA3.3，雅思6.5"
香港中文大学可持续旅游管理硕士,"南开大学, 旅游管理, 大四，GPA80.93，雅思6.5"
香港中文大学商业分析硕士,"上海财经大学, 会计学, 大四，GPA85.26，雅思6.5"
香港中文大学商业分析硕士,"郑州大学, 金融数学, 大四，GPA84.75，雅思7，GMAT660"
香港浸会大学应用经济学,"华中农业大学, 农林经济管理, 大四，GPA3.3，雅思6.5"
香港中文大学经济学硕士,"中山大学, 金融, 大四，GPA83.0，雅思7，GRE318"
香港城市大学营运与供应链管理硕士,"华南理工大学, 物流工程, 大四，GPA3.32，雅思6.5"
香港科技大学商业分析硕士,"加州大学戴维斯分校, 应用数学和数据科学统计双专业, 大四，GPA3.7，GRE335"
香港城市大学金融学硕士,"武汉大学, 水利水电工程辅修经济, 1年工作经验，GPA3.28，雅思6.5"
香港中文大学经济学（CUHKSZ）硕士,"深圳大学, 金融学, 大四，GPA83.8，雅思7"
香港城市大学金融学硕士,"南开大学, 金融, 已毕业，GPA82.67，雅思6.5"
香港理工大学中国商贸管理硕士,"广东外语外贸大学, 意大利语, 6年工作经验，GPA3.51，雅思6.5"
香港理工大学中国商贸管理硕士,"德克萨斯理工大学, 市场营销, 大四，GPA2.93"
香港中文大学金融学（CUHKSZ）硕士,"华东师范大学, 金融工程, 大四，GPA3.55，雅思6.0"
香港科技大学经济学硕士,"香港中文大学（深圳）, 金融, 大四，GPA83.46，雅思7，GRE323"
香港科技大学金融数学硕士,"中央财经大学, 应用统计学, 大四，GPA88.02，托福99，GRE330"
香港城市大学商务资讯系统（有IT背景）硕士,"北京交通大学（威海）, 信息管理与信息系统, 大四，GPA88，雅思6.5"
香港城市大学金融工程硕士,"苏州科技大学, 金融工程, 大四，GPA4.2，雅思7"
香港城市大学金融学硕士,"南开大学, 保险学, 大四，GPA77.75，雅思6.5"
香港城市大学金融学硕士,"华南理工大学, 金融, 大四，GPA3.46，雅思6.5"
香港城市大学金融学硕士,"西南财经大学, 金融学, 大四，GPA83.43，雅思6.5"
香港大学商业分析硕士,"南京大学, 信息管理与信息系统, 大四，GPA83，雅思6"
香港大学全球管理硕士,"香港大学, 日本研究+金融, 大四，GPA3.24"
香港大学全球管理硕士,"香港浸会大学, 金融辅修统计, 大四，GPA3.32，GMAT680"
香港大学金融学硕士,"中央财经大学, 应用统计学, 大四，GPA88.02，托福99，GRE330"
香港大学金融学硕士,"澳门大学, 金融（金工方向）, 大四，GPA3.96，托福104，GRE320"
香港大学全球管理硕士,"华中科技大学, 市场营销, 大四，GPA3.53，托福83"
香港大学金融科技金融学硕士,"北京科技大学, 金融工程, 大四，GPA87.8，雅思7"
香港大学经济学硕士,"西南财经大学, 金融工程, 大四，GPA85.3，雅思6.5"
香港大学经济学硕士,"西南财经大学, 金融, 大四，GPA3.8，雅思7，GMAT680"
香港大学金融学硕士,"中山大学, 金融, 大四，GPA82，托福100，GMAT660"
香港大学经济学硕士,"中山大学, 金融, 大四，GPA82，托福100，GMAT660"
香港大学金融科技金融学硕士,"华东师范大学, 统计, 大四，GPA3.59，托福102，GRE322"
香港大学经济学硕士,"北京科技大学, 会计, 大四，GPA89.2，雅思7.5，GMAT690"
香港大学市场营销硕士,"西蒙弗雷泽大学, 会计金融, 大四，GPA3.84"
香港大学经济学硕士,"吉林大学, 金融学, 大四，GPA88.28，雅思7，GMAT660"
香港大学商业分析硕士,"北京理工大学, 中外会计, 大四，GPA87，雅思6.5"
香港大学金融学硕士,"中国人民大学, 金融学类, 大四，GPA3.57，托福102，GRE328"
香港大学商业分析硕士,"华中科技大学, 国贸, 大四，GPA85.5，托福99，GRE322"
香港大学商业分析硕士,"中山大学, 大气科学学院, 大四，GPA87，雅思7.5，GRE319"
香港大学商业分析硕士,"中国人民大学, 金融学类, 大四，GPA3.57，托福102，GRE328"
香港大学商业分析硕士,"加州大学戴维斯分校, 应用数学和数据科学统计双专业, 大四，GPA3.7，GRE335"
香港大学商业分析硕士,"香港城市大学, 环球商业系统管理, 大四，GPA3.97"
香港大学经济学硕士,"对外经济贸易大学, 金融学, 大四，GPA86.31，雅思7.0，GMAT690"
香港大学金融学硕士,"中国海洋大学, ACCA, 大四，GPA90.78，雅思7.0"
香港城市大学电子商业及知识管理硕士,"华南农业大学, 历史学, 3年工作经验，GPA88.85，雅思6.5"
香港城市大学金融学硕士,"西南财经大学, 金融学(CFA国际化实验班), 大四，GPA86.7，雅思7.5，GMAT690"
香港城市大学商务资讯系统（有IT背景）硕士,"大连理工大学, 软件工程, 大四，GPA73，雅思6.5"
香港科技大学金融数学硕士,"澳门大学, 金融工程, 大四，GPA3.84，托福90，GRE317"
香港科技大学经济学硕士,"香港中文大学（深圳）, 经济学, 大四，GPA3.87，托福110，GRE326"
香港城市大学商业及数据分析理学硕士（信息系统管理方向）硕士,"中南财经政法大学, 信息管理与信息系统, 半年工作经验，GPA84.7，托福97"
香港科技大学会计学硕士,"香港中文大学（深圳）, 会计, 大四，GPA84，雅思7，GMAT670"
香港中文大学市场学理学硕士（CUHKSZ）硕士,"华中科技大学, 市场营销, 大四，GPA3.53，托福83"
香港科技大学金融数学硕士,"北京交通大学, 统计+金融双学位, 大四，GPA3.73，雅思7.0，GRE330"
香港中文大学商业分析硕士,"上海财经大学, 金融学, 半年工作经验，GPA84，托福109，GMAT710"
